Filename	Segment label	F1.50	F2.50	F3.50	F1.25	F2.25	F3.25	F1.75	F2.75	F3.75
s00104	n	248.1804968370324	1286.140960998486	2535.0842929770483	251.02433508823776	1273.2500276917594	2596.723836737696	249.931282131965	1302.988630094756	2479.813530458828
s00104	i	301.0423249799165	1389.1105901965489	2344.3998004882433	296.32130018773586	1607.338339360785	2408.448177739328	312.5431016585363	1394.318477305421	2299.414894047462
s00104	o	378.9674916635643	1385.8569141169514	2413.7414519142267	366.867920287936	1467.7435298490589	2192.4604892396246	374.1543632041138	1402.233305008988	2159.740266563254
s00104	n	253.2077517278903	1279.7497404075648	2682.4053815685693	261.49996338487927	1311.7234117100516	2684.031379839921	258.59376561084105	1345.244056920981	2678.4441912447946
s00104	e	403.31022997513713	1315.9365703250348	2866.6209113326536	369.3059289857553	1374.9426973235222	2824.535479057701	424.06803704409907	1211.5425720378003	2758.9220860271166
s00104	u	398.2014020113051	1051.247372288882	2493.699896084009	371.5709197804234	1084.6747369334155	2550.920395530474	379.27210554435715	1083.2743832947365	2546.2351529835837
s00104	r(	340.6013609633045	1500.662244614411	2744.4911707678452	319.70468921896713	1507.6217199236123	2898.2263910144065	379.57282253625493	1475.994443424493	1826.9894310570464
s00104	o	374.15560611468277	992.5873762337578	2506.537096324058	390.9797886615333	1049.6350447952277	2508.2571068354164	364.6035489901905	901.2350690882814	2521.520428702332
s00104	p	355.2915426783771	1270.646990949554	2892.120073224824	328.9526097992871	874.5138511635778	2577.5042420293926	357.5516163823089	1345.2345531448739	2817.403677923618
s00104	e	348.97999906026905	1785.9696564701364	2277.3813287941693	385.2378162601392	1684.304565257345	2281.6814265102566	290.4914421639547	1819.5617779684765	2392.73120363383
s00104	a	122.97471785002892	1575.3613537853728	2527.2331398803794	197.0744415167932	1649.77258269554	2462.4044065721537	1553.3927123196902	2673.961810702361	3280.1376393511428
s00104	.sil	1230.1385799067423	1486.902695554989	3140.8994379074647	1407.0086113774003	1474.9731829923944	2829.4626009332897	1422.5308384154466	1695.4207848645415	2486.4274490827797
s00105	m	209.08975972140257	1399.7845173198318	2502.5289516578273	173.13330273842033	1480.9837754565963	2435.5010410610457	234.86475185077705	1382.3385617479453	2476.0904014855755
s00105	a	491.5166492279959	1455.8377086606276	2528.0567273289917	485.4399159706873	1320.4883374013089	2484.7723013036093	453.11579228242556	1562.0064643010905	2631.9350216899306
s00105	n	212.95596490698978	1551.8899541263459	2608.733732574968	243.91485160985033	1586.9130928415643	2603.7491389163597	211.94957498230323	1488.1186536967814	2597.9156616042806
s00105	t	387.41452553264367	1670.5193308427429	2550.992734122293	277.45198933836565	1519.1884265814954	2649.048275243242	484.80658186179016	1754.855012377954	2762.698055275655
s00105	e	384.76606394855764	1752.95743214567	2549.598313002858	380.9273184006786	1715.388291567756	2570.266343442286	356.7794053138125	1748.1257338406679	2532.2876549831117
s00105	n	255.11648030197603	1346.2267814441368	2462.4636023404405	263.37453270569455	1478.490573915167	2468.8200385338755	258.5556326471396	1335.7133311832117	2487.4143040787962
s00105	i	292.9649895538227	2289.118139635512	2768.950378671927	291.32590343912904	1955.8353778768235	2599.0579611432972	289.531298805347	2305.7443551820447	2674.521993164049
s00105	m	266.5871880280074	1306.0507668745256	2462.5853909168577	259.6997254903049	1325.648839240246	2432.7526114324564	271.5596453267638	1267.2836222049355	2474.2600085072568
s00105	i	358.0946762725666	2314.763328128493	2868.559803482576	330.90022087704983	2022.9508535106002	2733.697197153777	380.95176447864213	2250.498598608843	2783.9591793415843
s00105	e	397.1281609184934	1998.5172006381895	2635.8443918559565	403.00209228500756	2184.498895646597	2716.511526998951	367.72631823237316	1725.562942814347	2604.3918581621006
